Protein IDs,Majority protein IDs,Peptide counts (all),Peptide counts (razor+unique),Peptide counts (unique),Protein names,Gene names,Fasta headers,Peptides,Unique peptides,Sequence coverage [%],Intensity DCAF10-N1,Intensity DCAF10-N2,Intensity BirA-alone-N1,Intensity BirA-alone-N2
Q9BUF5;K7ESM5;K7EL29;K7ESQ3;K7EQT3;K7EJ64;K7ERA8;K7EJZ4;K7ES63;K7EN98;K7EPE5,Q9BUF5;K7ESM5,18;15;4;3;3;3;3;3;3;3;3,8;5;3;3;3;3;3;3;0;3;3,6;3;3;3;3;3;3;3;0;3;3,Tubulin beta-6 chain,TUBB6,sp|Q9BUF5|TBB6_HUMAN Tubulin beta-6 chain OS=Homo sapiens OX=9606 GN=TUBB6 PE=1 SV=1;tr|K7ESM5|K7ESM5_HUMAN Tubulin beta chain (Fragment) OS=Homo sapiens OX=9606 GN=TUBB6 PE=1 SV=1,18,6,48.9,24.972110363187,26.6908575852192,27.0644538229493,26.1969867114161
P50552;K7ENR7;K7ENL7;K7EIG8;K7EM16,P50552,6;2;2;1;1,6;2;2;1;1,6;2;2;1;1,Vasodilator-stimulated phosphoprotein,VASP,sp|P50552|VASP_HUMAN Vasodilator-stimulated phosphoprotein OS=Homo sapiens OX=9606 GN=VASP PE=1 SV=3,6,6,20.3,4.03754943657932,3.97963032888006,27.0036743698046,26.7610376214413
P45880;A0A0A0MR02;Q5JSD2;Q5JSD1;A2A3S1,P45880;A0A0A0MR02;Q5JSD2;Q5JSD1,6;6;3;3;1,6;6;3;3;1,6;6;3;3;1,Voltage-dependent anion-selective channel protein 2,VDAC2,sp|P45880|VDAC2_HUMAN Voltage-dependent anion-selective channel protein 2 OS=Homo sapiens OX=9606 GN=VDAC2 PE=1 SV=2;tr|A0A0A0MR02|A0A0A0MR02_HUMAN Voltage-dependent anion-selective channel protein 2 (Fragment) OS=Homo sapiens OX=9606 GN=VDAC2 PE=1 SV=1;tr,6,6,21.8,24.5376554100809,25.0466018122704,26.7380215250874,26.867264032356
Q86Y07;E9PBU1;E7ERS5,Q86Y07,6;1;1,6;1;1,6;1;1,Serine/threonine-protein kinase VRK2,VRK2,sp|Q86Y07|VRK2_HUMAN Serine/threonine-protein kinase VRK2 OS=Homo sapiens OX=9606 GN=VRK2 PE=1 SV=3,6,6,16.3,4.03754943657932,3.97963032888006,26.7130594309823,26.6751912453918
C4AMC7;Q6VEQ5;Q9NQA3;A8K0Z3;A8MWX3,C4AMC7;Q6VEQ5;Q9NQA3;A8K0Z3;A8MWX3,6;6;4;3;3,6;6;4;3;3,6;6;4;3;3,Putative WAS protein family homolog 3;WAS protein family homolog 2;WAS protein family homolog 6;WAS protein family homolog 1;Putative WAS protein family homolog 4,WASH3P;WASH2P;WASH6P;WASH1;WASH4P,sp|C4AMC7|WASH3_HUMAN Putative WAS protein family homolog 3 OS=Homo sapiens OX=9606 GN=WASH3P PE=1 SV=2;sp|Q6VEQ5|WASH2_HUMAN WAS protein family homolog 2 OS=Homo sapiens OX=9606 GN=WASH2P PE=2 SV=2;sp|Q9NQA3|WASH6_HUMAN WAS protein family homolog 6 OS=Hom,6,6,16.6,4.03754943657932,3.97963032888006,25.6422923641866,24.510628004985
Q9H4A3;F5GWT4;F6UYG0;K7ENT7;H0Y7T5,Q9H4A3;F5GWT4;F6UYG0,7;7;4;1;1,7;7;4;1;1,6;6;3;0;0,Serine/threonine-protein kinase WNK1,WNK1,sp|Q9H4A3|WNK1_HUMAN Serine/threonine-protein kinase WNK1 OS=Homo sapiens OX=9606 GN=WNK1 PE=1 SV=2;tr|F5GWT4|F5GWT4_HUMAN Serine/threonine-protein kinase WNK1 OS=Homo sapiens OX=9606 GN=WNK1 PE=1 SV=1;tr|F6UYG0|F6UYG0_HUMAN Serine/threonine-protein kinase,7,6,3.8,4.03754943657932,3.97963032888006,26.403698872057,24.8535760760037
Q9C0B5;H0YEF4,Q9C0B5;H0YEF4,6;5,6;5,6;5,Palmitoyltransferase ZDHHC5;Palmitoyltransferase,ZDHHC5,sp|Q9C0B5|ZDHC5_HUMAN Palmitoyltransferase ZDHHC5 OS=Homo sapiens OX=9606 GN=ZDHHC5 PE=1 SV=2;tr|H0YEF4|H0YEF4_HUMAN Palmitoyltransferase ZDHHC5 (Fragment) OS=Homo sapiens OX=9606 GN=ZDHHC5 PE=1 SV=1,6,6,13.4,4.03754943657932,3.97963032888006,26.5123170610879,26.1339079240213
Q9UBW7;A0A087X151,Q9UBW7,6;1,6;1,6;1,Zinc finger MYM-type protein 2,ZMYM2,sp|Q9UBW7|ZMYM2_HUMAN Zinc finger MYM-type protein 2 OS=Homo sapiens OX=9606 GN=ZMYM2 PE=1 SV=1,6,6,5.2,4.03754943657932,3.97963032888006,26.2257114037662,25.0635695350849
Q9NUQ8,Q9NUQ8,7,7,7,ATP-binding cassette sub-family F member 3,ABCF3,sp|Q9NUQ8|ABCF3_HUMAN ATP-binding cassette sub-family F member 3 OS=Homo sapiens OX=9606 GN=ABCF3 PE=1 SV=2,7,7,11.6,4.03754943657932,3.97963032888006,26.1261481533969,25.7484242316907
O43707;H7C144;F5GXS2;K7EJH8;G3V2E8;Q9H254;A0A494C033;A0A494C166;M0QZQ3;C9JY79,O43707,17;6;6;3;2;1;1;1;1;1,7;3;3;2;0;1;0;0;1;1,7;3;3;2;0;1;0;0;1;1,Alpha-actinin-4,ACTN4,sp|O43707|ACTN4_HUMAN Alpha-actinin-4 OS=Homo sapiens OX=9606 GN=ACTN4 PE=1 SV=2,17,7,24.6,4.03754943657932,3.97963032888006,26.4560867779357,26.8140893512135
O00213;A0A075B7G8;J3KPL8;A0A087X0V7;A0A087WYH9;V9GYR7;V9GY97,O00213;A0A075B7G8;J3KPL8;A0A087X0V7;A0A087WYH9,7;7;7;5;5;3;2,7;7;7;5;5;3;2,7;7;7;5;5;3;2,Amyloid beta A4 precursor protein-binding family B member 1,APBB1,sp|O00213|APBB1_HUMAN Amyloid-beta A4 precursor protein-binding family B member 1 OS=Homo sapiens OX=9606 GN=APBB1 PE=1 SV=2;tr|A0A075B7G8|A0A075B7G8_HUMAN Amyloid-beta A4 precursor protein-binding family B member 1 OS=Homo sapiens OX=9606 GN=APBB1 PE=1 SV,7,7,14.4,4.03754943657932,3.97963032888006,26.3792634677559,26.1567470797613
Q9NT62;F8WDI0;C9JNW8,Q9NT62,7;2;1,7;2;1,7;2;1,Ubiquitin-like-conjugating enzyme ATG3,ATG3,sp|Q9NT62|ATG3_HUMAN Ubiquitin-like-conjugating enzyme ATG3 OS=Homo sapiens OX=9606 GN=ATG3 PE=1 SV=1,7,7,25.8,4.03754943657932,3.97963032888006,28.3631079599442,28.1542668868645
Q9NR09;A0A3B3IUB9,Q9NR09;A0A3B3IUB9,7;7,7;7,7;7,Baculoviral IAP repeat-containing protein 6,BIRC6,sp|Q9NR09|BIRC6_HUMAN Baculoviral IAP repeat-containing protein 6 OS=Homo sapiens OX=9606 GN=BIRC6 PE=1 SV=2;tr|A0A3B3IUB9|A0A3B3IUB9_HUMAN Baculoviral IAP repeat-containing protein 6 (Fragment) OS=Homo sapiens OX=9606 GN=BIRC6 PE=1 SV=1,7,7,1.9,4.03754943657932,3.97963032888006,25.792307945627,24.6230469013116
O14981;A0A0A0MTH9,O14981;A0A0A0MTH9,7;7,7;7,7;7,TATA-binding protein-associated factor 172,BTAF1,sp|O14981|BTAF1_HUMAN TATA-binding protein-associated factor 172 OS=Homo sapiens OX=9606 GN=BTAF1 PE=1 SV=2;tr|A0A0A0MTH9|A0A0A0MTH9_HUMAN TATA-binding protein-associated factor 172 OS=Homo sapiens OX=9606 GN=BTAF1 PE=1 SV=1,7,7,5.5,4.03754943657932,3.97963032888006,26.2103339454898,25.9987985450109
O75909;G3V5E1;G3V2Q3;G3V235,O75909;G3V5E1;G3V2Q3,7;6;4;1,7;6;4;1,7;6;4;1,Cyclin-K,CCNK,sp|O75909|CCNK_HUMAN Cyclin-K OS=Homo sapiens OX=9606 GN=CCNK PE=1 SV=2;tr|G3V5E1|G3V5E1_HUMAN Cyclin-K OS=Homo sapiens OX=9606 GN=CCNK PE=1 SV=1;tr|G3V2Q3|G3V2Q3_HUMAN Cyclin-K (Fragment) OS=Homo sapiens OX=9606 GN=CCNK PE=1 SV=1,7,7,18.3,4.03754943657932,3.97963032888006,27.2119681804507,26.6864560714876
Q86X02,Q86X02,7,7,7,Cerebellar degeneration-related protein 2-like,CDR2L,sp|Q86X02|CDR2L_HUMAN Cerebellar degeneration-related protein 2-like OS=Homo sapiens OX=9606 GN=CDR2L PE=1 SV=2,7,7,19.6,4.03754943657932,3.97963032888006,26.9739940346939,26.7060920989144
Q7Z460;F8WA11;H0Y5T1;C9J151,Q7Z460;F8WA11;H0Y5T1,11;11;7;1,11;11;7;1,7;7;3;1,CLIP-associating protein 1,CLASP1,sp|Q7Z460|CLAP1_HUMAN CLIP-associating protein 1 OS=Homo sapiens OX=9606 GN=CLASP1 PE=1 SV=1;tr|F8WA11|F8WA11_HUMAN CLIP-associating protein 1 OS=Homo sapiens OX=9606 GN=CLASP1 PE=1 SV=2;tr|H0Y5T1|H0Y5T1_HUMAN CLIP-associating protein 1 (Fragment) OS=Homo,11,7,9.4,4.03754943657932,3.97963032888006,26.4769809984783,26.4653810661518
O00299,O00299,7,7,7,Chloride intracellular channel protein 1,CLIC1,sp|O00299|CLIC1_HUMAN Chloride intracellular channel protein 1 OS=Homo sapiens OX=9606 GN=CLIC1 PE=1 SV=4,7,7,41.1,4.03754943657932,3.97963032888006,28.0483283827057,27.2237981612291
A5YKK6;H3BNB1;H3BMZ2,A5YKK6,7;1;1,7;1;1,7;1;1,CCR4-NOT transcription complex subunit 1,CNOT1,sp|A5YKK6|CNOT1_HUMAN CCR4-NOT transcription complex subunit 1 OS=Homo sapiens OX=9606 GN=CNOT1 PE=1 SV=2,7,7,3.4,21.7226811040783,21.6231473990331,25.9930639755825,24.5543818136214
O75131;A0A087WYQ3;E5RHZ0;H0YB26;A0A087WXR6;A0A087WUS8,O75131;A0A087WYQ3,8;5;3;3;2;1,8;5;3;3;2;1,7;5;3;3;2;1,Copine-3,CPNE3,sp|O75131|CPNE3_HUMAN Copine-3 OS=Homo sapiens OX=9606 GN=CPNE3 PE=1 SV=1;tr|A0A087WYQ3|A0A087WYQ3_HUMAN Copine-3 (Fragment) OS=Homo sapiens OX=9606 GN=CPNE3 PE=1 SV=1,8,7,16.6,21.0953249027221,21.2260569885255,27.4718903752883,26.7925313671823
Q2TBE0;H0YE03;H7C3G7,Q2TBE0;H0YE03;H7C3G7,7;4;4,7;4;4,7;4;4,CWF19-like protein 2,CWF19L2,sp|Q2TBE0|C19L2_HUMAN CWF19-like protein 2 OS=Homo sapiens OX=9606 GN=CWF19L2 PE=1 SV=4;tr|H0YE03|H0YE03_HUMAN CWF19-like protein 2 (Fragment) OS=Homo sapiens OX=9606 GN=CWF19L2 PE=1 SV=1;tr|H7C3G7|H7C3G7_HUMAN CWF19-like protein 2 (Fragment) OS=Homo sapie,7,7,9.7,4.03754943657932,3.97963032888006,26.1193956885726,25.6796808941525
Q13561;F8W1I6;H0YI98;F8VW18;F8VRV7;H0YHL1;F8VX93;F8W0U6,Q13561;F8W1I6;H0YI98;F8VW18,7;5;4;4;3;2;2;1,7;5;4;4;3;2;2;1,7;5;4;4;3;2;2;1,Dynactin subunit 2,DCTN2,sp|Q13561|DCTN2_HUMAN Dynactin subunit 2 OS=Homo sapiens OX=9606 GN=DCTN2 PE=1 SV=4;tr|F8W1I6|F8W1I6_HUMAN Dynactin subunit 2 OS=Homo sapiens OX=9606 GN=DCTN2 PE=1 SV=1;tr|H0YI98|H0YI98_HUMAN Dynactin subunit 2 (Fragment) OS=Homo sapiens OX=9606 GN=DCTN2 P,7,7,20.2,4.03754943657932,3.97963032888006,26.3826477715797,26.53207621467
Q9NUU7;F6QDS0;I3L0H8;H3BQK0;Q9UMR2;I3L352;H3BTB3;H3BN59;H3BMQ5;H3BP50;J3QL17;E9PR46;H3BP36;H0YD26;H3BSL8;J3QRH0;Q9UHL0;A0A1B0GV69,Q9NUU7;F6QDS0;I3L0H8;H3BQK0;Q9UMR2;I3L352,7;6;6;5;5;4;3;2;2;1;1;1;1;1;1;1;1;1,7;6;6;5;5;4;3;2;2;1;1;1;1;1;1;1;1;1,7;6;6;5;5;4;3;2;2;1;1;1;1;1;1;1;1;1,ATP-dependent RNA helicase DDX19A;ATP-dependent RNA helicase DDX19B,DDX19A;DDX19B,"sp|Q9NUU7|DD19A_HUMAN ATP-dependent RNA helicase DDX19A OS=Homo sapiens OX=9606 GN=DDX19A PE=1 SV=1;tr|F6QDS0|F6QDS0_HUMAN HCG2043426, isoform CRA_b OS=Homo sapiens OX=9606 GN=hCG_2043426 PE=1 SV=1;tr|I3L0H8|I3L0H8_HUMAN ATP-dependent RNA helicase DDX19A O",7,7,20.7,4.03754943657932,3.97963032888006,26.7163342656406,26.3206534845212
Q14689;A0A494C143;Q9Y2E4;E7EPU2;A0A0U1RQW6;H0Y7Q3,Q14689;A0A494C143,9;9;2;2;2;1,9;9;2;2;2;1,7;7;2;2;2;1,Disco-interacting protein 2 homolog A,DIP2A,sp|Q14689|DIP2A_HUMAN Disco-interacting protein 2 homolog A OS=Homo sapiens OX=9606 GN=DIP2A PE=1 SV=2;tr|A0A494C143|A0A494C143_HUMAN Disco-interacting protein 2 homolog A OS=Homo sapiens OX=9606 GN=DIP2A PE=1 SV=1,9,7,8.0,4.03754943657932,3.97963032888006,26.6538979684776,25.8881828568814
Q99704;H7C093,Q99704,7;1,7;1,7;1,Docking protein 1,DOK1,sp|Q99704|DOK1_HUMAN Docking protein 1 OS=Homo sapiens OX=9606 GN=DOK1 PE=1 SV=1,7,7,22.9,19.5550234412612,19.8800593211094,26.3284301872941,26.519443574421
Q8N8S7;A0A0U1RRM6;A0A075B6E5;A0A0U1RQP7,Q8N8S7;A0A0U1RRM6,7;6;2;2,7;6;2;2,7;6;2;2,Protein enabled homolog,ENAH,sp|Q8N8S7|ENAH_HUMAN Protein enabled homolog OS=Homo sapiens OX=9606 GN=ENAH PE=1 SV=2;tr|A0A0U1RRM6|A0A0U1RRM6_HUMAN Protein enabled homolog OS=Homo sapiens OX=9606 GN=ENAH PE=1 SV=1,7,7,19.6,4.03754943657932,3.97963032888006,26.6936515728918,27.3534650813664
O60645;D6RB59;H0Y995;D6RBR9,O60645;D6RB59;H0Y995,7;7;4;1,7;7;4;1,7;7;4;1,Exocyst complex component 3,EXOC3,sp|O60645|EXOC3_HUMAN Exocyst complex component 3 OS=Homo sapiens OX=9606 GN=EXOC3 PE=1 SV=3;tr|D6RB59|D6RB59_HUMAN Exocyst complex component 3 OS=Homo sapiens OX=9606 GN=EXOC3 PE=1 SV=1;tr|H0Y995|H0Y995_HUMAN Exocyst complex component 3 (Fragment) OS=Homo,7,7,11.1,4.03754943657932,3.97963032888006,25.4118336913786,24.8729096748095
Q641Q2;F8W7U3;E7ESD2;A0A087WYF6,Q641Q2;F8W7U3;E7ESD2;A0A087WYF6,38;37;36;32,38;37;36;32,7;7;7;7,WASH complex subunit FAM21A,FAM21A,sp|Q641Q2|WAC2A_HUMAN WASH complex subunit 2A OS=Homo sapiens OX=9606 GN=WASHC2A PE=1 SV=3;tr|F8W7U3|F8W7U3_HUMAN WASH complex subunit 2A OS=Homo sapiens OX=9606 GN=WASHC2A PE=1 SV=1;tr|E7ESD2|E7ESD2_HUMAN WASH complex subunit 2A OS=Homo sapiens OX=9606 GN,38,7,48.9,23.6918959838208,22.4157840547545,30.8627492900922,30.6316614440832
A0A0A0MR88;A0A096LPC5;Q9Y4E1;J3KP36;Q5SRD0;A0A0A0MT65;B1AP61;Q5T1D7,A0A0A0MR88;A0A096LPC5;Q9Y4E1;J3KP36,38;38;36;34;10;7;5;1,7;7;7;7;4;0;0;0,7;7;7;7;4;0;0;0,WASH complex subunit FAM21C,FAM21C,tr|A0A0A0MR88|A0A0A0MR88_HUMAN WASH complex subunit 2C OS=Homo sapiens OX=9606 GN=WASHC2C PE=1 SV=1;tr|A0A096LPC5|A0A096LPC5_HUMAN WASH complex subunit 2C OS=Homo sapiens OX=9606 GN=WASHC2C PE=1 SV=1;sp|Q9Y4E1|WAC2C_HUMAN WASH complex subunit 2C OS=Homo sa,38,7,49.6,4.03754943657932,3.97963032888006,27.4936583193252,26.4981097678877
A6ND36;K7EKG0,A6ND36,7;1,7;1,7;1,Protein FAM83G,FAM83G,sp|A6ND36|FA83G_HUMAN Protein FAM83G OS=Homo sapiens OX=9606 GN=FAM83G PE=1 SV=2,7,7,12.6,21.8814164642862,21.7912996358452,26.3280021005752,26.0626847048711
O94915;A0A286YEZ9;A0A2C9F2R7;A0A669KB90;H0Y9X0;F2Z2S2;Q5TBA9;A0A2R8YCY2;A0A0C4DFX2;A0A286YFA9;A0A2R8Y5V8,O94915;A0A286YEZ9;A0A2C9F2R7,7;5;5;2;2;2;1;1;1;1;1,7;5;5;2;2;2;1;1;1;1;1,7;5;5;2;2;2;1;1;1;1;1,Protein furry homolog-like,FRYL,sp|O94915|FRYL_HUMAN Protein furry homolog-like OS=Homo sapiens OX=9606 GN=FRYL PE=1 SV=2;tr|A0A286YEZ9|A0A286YEZ9_HUMAN Protein furry homolog-like (Fragment) OS=Homo sapiens OX=9606 GN=FRYL PE=1 SV=1;tr|A0A2C9F2R7|A0A2C9F2R7_HUMAN Protein furry homolog-li,7,7,3.1,4.03754943657932,3.97963032888006,25.4118013725793,25.7810424801017
Q92538;A0A669KBG8;A0A669KB10,Q92538;A0A669KBG8;A0A669KB10,7;7;7,7;7;7,7;7;7,Golgi-specific brefeldin A-resistance guanine nucleotide exchange factor 1,GBF1,sp|Q92538|GBF1_HUMAN Golgi-specific brefeldin A-resistance guanine nucleotide exchange factor 1 OS=Homo sapiens OX=9606 GN=GBF1 PE=1 SV=2;tr|A0A669KBG8|A0A669KBG8_HUMAN Golgi-specific brefeldin A-resistance guanine nucleotide exchange factor 1 OS=Homo sapi,7,7,4.4,4.03754943657932,3.97963032888006,28.0316526633017,24.36626350964
P78417;Q5TA02;Q5TA01,P78417;Q5TA02;Q5TA01,7;6;5,7;6;5,7;6;5,Glutathione S-transferase omega-1,GSTO1,sp|P78417|GSTO1_HUMAN Glutathione S-transferase omega-1 OS=Homo sapiens OX=9606 GN=GSTO1 PE=1 SV=2;tr|Q5TA02|Q5TA02_HUMAN Glutathione S-transferase omega-1 (Fragment) OS=Homo sapiens OX=9606 GN=GSTO1 PE=1 SV=1;tr|Q5TA01|Q5TA01_HUMAN Glutathione S-transfera,7,7,26.6,4.03754943657932,3.97963032888006,27.0351711132298,26.7085936925849
Q9P2D3;H7C2X3,Q9P2D3,7;1,7;1,7;1,HEAT repeat-containing protein 5B,HEATR5B,sp|Q9P2D3|HTR5B_HUMAN HEAT repeat-containing protein 5B OS=Homo sapiens OX=9606 GN=HEATR5B PE=1 SV=2,7,7,5.4,4.03754943657932,3.97963032888006,25.6294813594362,26.0530606442007
Q9UK76;J3KT51;J3KSH8,Q9UK76;J3KT51;J3KSH8,7;6;4,7;6;4,7;6;4,"Hematological and neurological expressed 1 protein;Hematological and neurological expressed 1 protein, N-terminally processed",HN1,sp|Q9UK76|JUPI1_HUMAN Jupiter microtubule associated homolog 1 OS=Homo sapiens OX=9606 GN=JPT1 PE=1 SV=3;tr|J3KT51|J3KT51_HUMAN Jupiter microtubule-associated homolog 1 OS=Homo sapiens OX=9606 GN=JPT1 PE=1 SV=1;tr|J3KSH8|J3KSH8_HUMAN Jupiter microtubule-as,7,7,74.0,26.0605217897102,25.5529757921919,30.1830509799444,30.2378581546602
P51991;H7C1J8,P51991,7;1,7;1,7;1,Heterogeneous nuclear ribonucleoprotein A3,HNRNPA3,sp|P51991|ROA3_HUMAN Heterogeneous nuclear ribonucleoprotein A3 OS=Homo sapiens OX=9606 GN=HNRNPA3 PE=1 SV=2,7,7,28.6,4.03754943657932,3.97963032888006,27.5597589039394,27.5093750167943
P52597;A0A1B0GW42;H0YBG7;H0YBD7;H0YB39,P52597,9;2;2;2;2,9;2;2;2;2,7;2;0;0;0,"Heterogeneous nuclear ribonucleoprotein F;Heterogeneous nuclear ribonucleoprotein F, N-terminally processed",HNRNPF,sp|P52597|HNRPF_HUMAN Heterogeneous nuclear ribonucleoprotein F OS=Homo sapiens OX=9606 GN=HNRNPF PE=1 SV=3,9,7,34.5,23.3726536060852,23.7695118112152,29.1573062227902,28.7685341297895
P53990;H3BMU1;H3BUI0;J3KR23;F5GXM3;H3BQF7;H3BRE2;H3BPP6,P53990;H3BMU1;H3BUI0;J3KR23;F5GXM3;H3BQF7,7;6;6;5;4;4;2;1,7;6;6;5;4;4;2;1,7;6;6;5;4;4;2;1,IST1 homolog,IST1,sp|P53990|IST1_HUMAN IST1 homolog OS=Homo sapiens OX=9606 GN=IST1 PE=1 SV=1;tr|H3BMU1|H3BMU1_HUMAN IST1 homolog (Fragment) OS=Homo sapiens OX=9606 GN=IST1 PE=1 SV=1;tr|H3BUI0|H3BUI0_HUMAN IST1 homolog (Fragment) OS=Homo sapiens OX=9606 GN=IST1 PE=1 SV=1;tr,7,7,30.2,4.03754943657932,3.97963032888006,27.1315353116804,26.7616717452442
Q9H0B6;A8MZ87;A8MX29;E9PP09;C9JHT2;E9PM83,Q9H0B6;A8MZ87,18;12;8;5;5;5,11;5;5;5;5;5,7;5;1;1;1;1,Kinesin light chain 2,KLC2,sp|Q9H0B6|KLC2_HUMAN Kinesin light chain 2 OS=Homo sapiens OX=9606 GN=KLC2 PE=1 SV=1;tr|A8MZ87|A8MZ87_HUMAN Kinesin light chain OS=Homo sapiens OX=9606 GN=KLC2 PE=1 SV=1,18,7,31.7,21.7146479991978,21.643592000235,27.2404536267359,26.6247767182342
P18858;F5GZ28;M0R0Q7;B4E135,P18858;F5GZ28;M0R0Q7,7;7;5;1,7;7;5;1,7;7;5;1,DNA ligase 1;DNA ligase,LIG1,sp|P18858|DNLI1_HUMAN DNA ligase 1 OS=Homo sapiens OX=9606 GN=LIG1 PE=1 SV=1;tr|F5GZ28|F5GZ28_HUMAN DNA ligase OS=Homo sapiens OX=9606 GN=LIG1 PE=1 SV=1;tr|M0R0Q7|M0R0Q7_HUMAN DNA ligase OS=Homo sapiens OX=9606 GN=LIG1 PE=1 SV=1,7,7,11.2,4.03754943657932,3.97963032888006,25.420083578282,26.1219858947841
Q5VZK9;A0A0U1RQQ1,Q5VZK9;A0A0U1RQQ1,7;5,7;5,7;5,Leucine-rich repeat-containing protein 16A,LRRC16A,sp|Q5VZK9|CARL1_HUMAN F-actin-uncapping protein LRRC16A OS=Homo sapiens OX=9606 GN=CARMIL1 PE=1 SV=1;tr|A0A0U1RQQ1|A0A0U1RQQ1_HUMAN F-actin-uncapping protein LRRC16A (Fragment) OS=Homo sapiens OX=9606 GN=CARMIL1 PE=1 SV=1,7,7,7.1,4.03754943657932,3.97963032888006,26.5876358430498,25.2963160753465
Q96GX5;A0A087WUU7;O60307;Q9Y2H9;V9GXZ1;E7ERL6,Q96GX5;A0A087WUU7,8;4;1;1;1;1,7;4;0;0;0;0,7;4;0;0;0;0,Serine/threonine-protein kinase greatwall,MASTL,sp|Q96GX5|GWL_HUMAN Serine/threonine-protein kinase greatwall OS=Homo sapiens OX=9606 GN=MASTL PE=1 SV=1;tr|A0A087WUU7|A0A087WUU7_HUMAN Serine/threonine-protein kinase greatwall (Fragment) OS=Homo sapiens OX=9606 GN=MASTL PE=1 SV=1,8,7,13.7,22.6623476423309,22.8573022037867,26.8112743356065,26.082432836852
Q8IYB1,Q8IYB1,7,7,7,Protein MB21D2,MB21D2,sp|Q8IYB1|M21D2_HUMAN Protein MB21D2 OS=Homo sapiens OX=9606 GN=MB21D2 PE=1 SV=3,7,7,17.7,4.03754943657932,3.97963032888006,25.887555502186,24.1997034932491
Q9BQG0;I3L1L3;I3L311,Q9BQG0;I3L1L3,7;5;1,7;5;1,7;5;1,Myb-binding protein 1A,MYBBP1A,sp|Q9BQG0|MBB1A_HUMAN Myb-binding protein 1A OS=Homo sapiens OX=9606 GN=MYBBP1A PE=1 SV=2;tr|I3L1L3|I3L1L3_HUMAN Myb-binding protein 1A (Fragment) OS=Homo sapiens OX=9606 GN=MYBBP1A PE=1 SV=1,7,7,7.4,4.03754943657932,3.97963032888006,26.2441974427318,25.4888561116025
P55209;F8W020;F8VY35;F8W0J6;F5H4R6;H0YIV4;H0YHC3;F8W118;F8VXI6;F8VUX1;F8VV59;B7Z9C2;H0YH88;F8W543;F8VRJ2;F8VVB5,P55209;F8W020;F8VY35;F8W0J6;F5H4R6;H0YIV4;H0YHC3;F8W118;F8VXI6;F8VUX1;F8VV59;B7Z9C2;H0YH88;F8W543;F8VRJ2;F8VVB5,8;8;8;8;8;8;7;7;7;7;7;7;6;6;5;5,7;7;7;7;7;7;6;6;6;6;6;6;5;5;4;4,7;7;7;7;7;7;6;6;6;6;6;6;5;5;4;4,Nucleosome assembly protein 1-like 1,NAP1L1,sp|P55209|NP1L1_HUMAN Nucleosome assembly protein 1-like 1 OS=Homo sapiens OX=9606 GN=NAP1L1 PE=1 SV=1;tr|F8W020|F8W020_HUMAN Nucleosome assembly protein 1-like 1 (Fragment) OS=Homo sapiens OX=9606 GN=NAP1L1 PE=1 SV=1;tr|F8VY35|F8VY35_HUMAN Nucleosome asse,8,7,22.5,24.1611564920648,24.4770462279975,29.8372714583798,29.7493996469235
Q15596;E7EWM1;H0YBB6,Q15596;E7EWM1,7;4;2,7;4;2,7;4;2,Nuclear receptor coactivator 2,NCOA2,sp|Q15596|NCOA2_HUMAN Nuclear receptor coactivator 2 OS=Homo sapiens OX=9606 GN=NCOA2 PE=1 SV=2;tr|E7EWM1|E7EWM1_HUMAN Nuclear receptor coactivator 2 OS=Homo sapiens OX=9606 GN=NCOA2 PE=1 SV=2,7,7,10.6,19.8344979015744,19.4187050072596,27.1444296859171,26.9864170463198
O75376;A0A088AWL3;E7EVK1;E7EVU5;E7EW50;J3KS51,O75376;A0A088AWL3,8;7;2;1;1;1,7;6;2;1;1;1,7;6;2;1;1;1,Nuclear receptor corepressor 1,NCOR1,sp|O75376|NCOR1_HUMAN Nuclear receptor corepressor 1 OS=Homo sapiens OX=9606 GN=NCOR1 PE=1 SV=2;tr|A0A088AWL3|A0A088AWL3_HUMAN Nuclear receptor corepressor 1 OS=Homo sapiens OX=9606 GN=NCOR1 PE=1 SV=1,8,7,4.2,4.03754943657932,3.97963032888006,25.5214818299964,25.2617684021751
P35240;A0A5K1VW66;A0A5F9ZHA0,P35240;A0A5K1VW66,7;6;1,7;6;1,7;6;1,Merlin,NF2,sp|P35240|MERL_HUMAN Merlin OS=Homo sapiens OX=9606 GN=NF2 PE=1 SV=1;tr|A0A5K1VW66|A0A5K1VW66_HUMAN Merlin (Fragment) OS=Homo sapiens OX=9606 GN=NF2 PE=1 SV=1,7,7,14.3,4.03754943657932,3.97963032888006,28.9338772873156,25.6123992435267
Q9ULX3;H3BUR4,Q9ULX3;H3BUR4,7;4,7;4,7;4,RNA-binding protein NOB1,NOB1,sp|Q9ULX3|NOB1_HUMAN RNA-binding protein NOB1 OS=Homo sapiens OX=9606 GN=NOB1 PE=1 SV=1;tr|H3BUR4|H3BUR4_HUMAN RNA-binding protein NOB1 OS=Homo sapiens OX=9606 GN=NOB1 PE=1 SV=1,7,7,23.1,24.5532102242758,25.0646799490881,24.8478541156702,25.3509389118523
