ID,Intensity_L_5_Pulse_SILAC_DCAF9_24H_N1,Intensity_L_5_Pulse_SILAC_DCAF9_24H_N2,Intensity_L_5_Pulse_SILAC_DCAF9_24H_N3,Intensity_L_5_Pulse_SILAC_DCAF9_24H_N4,Intensity_L__Pulse_SILAC_BirA_JR_24H_N1,Intensity_L_5_Pulse_SILAC_BirA_JR_24H_N2,Intensity_L_5_Pulse_SILAC_BirA_JR_24H_N3,Intensity_L_5_Pulse_SILAC_BirA_JR_24H_N4
protein_1858,28.0307060314605,28.8780604779262,28.7478965020037,28.9268900650157,28.4183107162808,28.5239540062683,28.415005512908,29.0448491255613
protein_1859,27.2774749077069,27.1315473871665,27.1055482572383,27.2254665871184,27.2536167295832,27.1615026509955,26.7747605766856,25.344180169092
protein_1860,24.6933848791753,24.0470341238408,24.5453688353063,25.4330346738058,4.6722463010592,4.64169280790143,4.67720231109215,4.70373310701696
protein_1861,26.8695472050607,25.713066679955,27.9890346970971,26.1340503855584,25.3476403314838,27.2537944418716,25.5188288556419,25.7884229345284
protein_1862,27.7098777806953,27.1967211129294,27.8745544896455,27.9313769946441,27.1968266199018,27.586570219299,27.3883277925572,26.313720459175
protein_1863,28.1460210807038,28.3850945334302,27.8030866807957,28.0593371031596,28.2706436634639,27.2038697811941,27.851530109941,28.1841401530081
protein_1864,28.2836332358699,27.9120543173443,27.9135955648892,28.5998927787209,28.4296302286289,28.2052801620359,28.4513560442617,27.8135057827521
protein_1865,27.9186580503442,27.4720606187765,27.1391137820402,27.2710999203347,27.391417553303,27.7651487722109,28.1807456031906,26.1389405675703
protein_1866,28.5295272507876,28.7503827007514,28.5623287894822,29.0334921996154,29.092855847039,28.9794423236943,28.4516295726411,27.6039763337438
protein_1867,27.8488042276859,27.3238359287416,27.2808338015907,27.2009621761466,27.3364852712997,27.5306868275113,27.6322053934739,25.8880444394498
protein_1868,29.4164058386315,29.6679398190344,29.5495070910182,29.644864193189,29.6238885512274,28.9565944810027,29.166300475845,29.3816703401469
protein_1869,26.987497213199,25.358622322069,26.5568452155077,27.0525447410795,26.9952912328485,25.9144018987467,26.8486251217417,27.0233781303193
protein_1870,31.5750740973025,31.9577027278394,32.0572387218032,32.0513527828782,32.0856699670975,32.1789306024568,31.676817257764,32.0158664992665
protein_1871,29.153546929025,30.3606668978515,30.3587636020416,30.1577994479308,30.1816396239906,29.6456803504864,29.8656714834457,29.6618977244545
protein_1873,30.7036396277318,30.995582250907,30.7925002737631,30.8603858938184,30.9169984391469,30.800872834465,30.6197097859964,30.5587126330395
protein_1874,24.1142419614075,24.1414947992278,24.700714381105,25.6151394287722,25.7412305198394,25.6881222147373,24.7288766459623,24.3675487218521
protein_1875,29.102786809495,29.69188610967,29.9561400882893,29.9273171093608,29.7845170517993,30.0489447517084,29.659983581736,29.5791309759619
protein_1876,29.3648680750686,29.281741721493,29.5459743190273,29.2395704891308,29.6340900625744,29.1103231553948,29.2695472085868,28.8165458324288
protein_1877,32.7766032094106,33.1438909272633,33.1629291963912,33.1943396638065,32.9468816359278,33.0807628464468,32.5093862591402,33.1804995894313
protein_1878,24.8794547428932,24.3939579009546,25.3917391611636,23.9523280691487,24.9181555003887,24.9686175747169,25.3521373115245,25.0735472216876
protein_1879,28.8931525789247,29.5909378274942,29.9619510549385,29.3723470570347,28.6389909351539,28.6343769461473,28.4665040958569,28.6932073706463
protein_1881,28.5254385112879,28.9767492979023,28.8151120336601,29.0798250660768,29.1145092722611,29.1039546102155,28.6343489122412,28.6757267380383
protein_1882,32.8014731658123,33.4592391291651,33.3568620130758,33.197287183994,33.0658784744486,33.0959374180184,32.7484826807724,33.214331385305
protein_1883,28.9807936982576,28.9500297777179,29.4641570154521,29.1735836190112,29.4493784538897,29.4801789258008,27.4451115904193,28.5474313280952
protein_1886,31.0544017994858,31.2582901834561,31.1509587169282,31.2502658849817,31.5440463412351,31.384188109461,31.3349698589897,31.1346007463043
protein_1887,30.0457352946305,29.9557735082608,29.8277146227338,29.9517623528972,29.8885977432464,29.8401193744744,29.7508308378656,30.0735151205419
protein_1888,27.5780634048537,27.9302028848561,26.8332685526559,27.0337681286668,27.5336638926362,27.4627341248527,26.9376727339828,27.0209387099472
protein_1889,28.2162559457635,28.5683421780398,28.6421753717124,29.1531557373134,28.3057259949023,28.6586532337109,27.8764646218576,28.026919031108
protein_1890,28.8352950972545,28.8528940618827,29.1483692001818,28.5430688355033,28.9116628814679,29.0119004358699,28.6050025666628,27.9882776039129
protein_1891,31.7595493863053,32.0369777225264,32.0766505769645,31.9492778762526,32.0085552349254,32.126034996985,31.6913350255473,31.9046347116325
protein_1892,29.9876686892905,30.4452485523814,30.539193704114,30.0502621300513,30.0494415846379,30.1950444031226,29.813892351114,29.685439054392
protein_1893,30.6713855295847,30.9377538870895,31.2789995121421,31.1045318473078,31.2713027244213,31.0451855474144,30.6507481909971,30.8354102566674
protein_1894,29.2790947934818,29.8657338602544,29.9172576202882,30.0384852417486,29.9732213714884,29.8557880066123,29.6076233164123,29.2359481862512
protein_1895,30.5905864186154,30.3053387562606,30.4196071525691,30.6432827860018,30.1656050916328,30.2155673167802,30.4961691842835,30.7144471120295
protein_1896,31.0201642552847,31.1093036202668,31.1148568965448,31.1095308240209,31.5108099185734,31.2066373881968,30.8039882951241,30.9952562195912
protein_1897,29.3080680227854,29.228502825999,29.7115401421582,29.861610468814,30.0356179086262,29.9224999437077,30.2896616416535,30.3587595669814
protein_1898,30.9729237350648,31.5220766471911,31.7277879170004,31.3653891578673,31.5319439391492,31.5669562383896,31.242532998119,31.337474377349
protein_1899,30.7472796393739,31.2116405410137,31.3674712666347,31.0948122550309,31.4480251518604,31.4382390580963,30.9588984847565,31.0445352781713
protein_1900,29.4578417890724,29.7057273929147,29.4762723513591,29.4990570431485,29.7038487774067,29.5165882849323,29.3702431451218,29.4655242340427
protein_1901,29.3489235974884,26.1186562408124,27.311139703162,26.942309516756,29.4384216772559,29.2727326065479,29.2234999342488,26.9667768755956
protein_1902,26.3599162883193,26.8909418581054,27.1355453678372,26.7805499767115,26.4713933740847,26.757647790108,26.2418038917495,26.8415497287071
protein_1903,24.3973426844988,25.2405150055343,25.4572995117831,25.3993821861767,25.4786871105189,25.1241656033254,25.6170892432025,25.2853411776109
protein_1904,28.8481118297298,28.9456949966276,29.4802574432974,29.0043979466444,29.0324861072816,28.3149794842565,28.4542406761911,28.835157822111
protein_1905,30.0275033939574,30.2107277191643,30.2892574713554,30.1359569243313,30.0692596430901,29.9437790173874,29.6459754406902,30.3409789690038
protein_1906,30.4507415244022,30.9508856661691,31.0123428523782,30.7283169871697,30.5909547210007,30.5208923008041,30.3849581223314,30.8617505191112
protein_1908,24.9538939016223,25.5815060743508,24.2347240275275,25.5210856204253,25.1054381230345,24.7995332336793,24.9610370755989,25.3898230801853
protein_1909,31.3208126675714,32.053563165668,31.9749818310282,31.9455247891022,32.0408017358617,31.9177634764943,31.7380864552518,31.5179614382667
protein_1910,4.69036942081416,4.71041722824843,4.74197348520351,4.70063224572068,24.0713657283767,24.0851029221292,24.3135983965718,24.2943673765663
protein_1911,31.9925187282727,32.0774362152117,32.3762634620988,32.0387774018241,32.299663477493,32.3507017980572,32.2225919686101,31.8938810928659
protein_1912,30.6622236416269,31.0280498129948,30.9066911432487,30.6773483893901,30.9150951472602,30.9304223682863,30.4368457288466,30.4336160281968
protein_1913,35.4842663328219,36.5124111107702,36.7591750086051,36.4603929555738,36.135865118718,35.8775461528961,35.488529448025,36.328472322734
protein_1914,26.7675162859515,26.7699291299852,27.008134961485,26.8852249942127,27.9278534539358,27.3103224593121,28.1358346305612,27.4618500320601
protein_1915,32.1694521747343,32.3637229829836,32.3683466504683,32.2469599743797,32.4312862782168,32.4019788816568,32.2560815818702,31.9479234388761
protein_1916,31.2502664260572,31.4312956016298,31.4744847543882,31.5021637598365,31.4905033412681,31.4837726167472,30.9075372736288,31.2798054815657
protein_1917,30.0301881674845,30.1354718481271,29.7338752058492,30.4983574213688,30.4496226648518,30.6465203476228,29.5595082253271,29.9797100158743
protein_1918,29.6243091064387,29.8867088730914,30.1824438498,29.5403039824311,29.728659506031,29.9072881864957,29.7561310178419,29.8166257472924
protein_1919,28.7348365442487,28.9497919407861,28.6119143628189,28.9711795139037,28.5354702944799,29.0192065534016,27.0665267010628,28.828008235528
protein_1920,27.9927465641968,27.7481961361605,28.4245454601548,27.9936936037533,28.1827926858065,28.274966447177,28.3584269718117,27.8912047803432
protein_1921,23.8602039697498,24.0880002126584,24.4299452083146,24.1803976793974,24.160436172745,23.9996072755922,23.7714921578047,23.8544609571512
protein_1922,29.9664613764245,30.7724983869305,31.0401541295816,30.3101506133502,30.4381187610881,30.3464314532827,30.2652311189652,30.6504298407761
protein_1923,26.68982936719,27.3464165126254,24.8792787408433,26.8411493791368,27.0432808829051,26.9549925953459,27.3850217739182,27.2014783150605
protein_1924,29.9311346946674,29.9138112021251,29.6456043121864,30.1254121339112,29.6672279999204,29.9605791494856,29.5280061483489,30.0273057904036
protein_1925,30.5366547795345,30.7229765434107,30.6345238892518,30.7675227837707,30.7329258254227,31.0618822603089,30.5409895947027,30.4588219958626
protein_1926,30.2971020296362,30.5219486650182,30.7972813873079,30.8380454263982,30.6544258826433,30.795718996882,30.2076444097744,30.8101864209176
protein_1927,30.3894040737887,30.6035110745331,30.9379927415791,30.6684906790425,31.0556254562613,31.0998456500084,30.7147576753461,30.9505840618082
protein_1928,33.6525376218417,33.737171982203,33.6782481370512,33.5907442038713,33.9392930950525,34.1512597869509,33.4640469325713,33.1250495277281
protein_1929,26.8252874817492,26.9450937683112,26.0670728121626,26.9586635142318,27.0715805619072,26.3656392125968,27.4105724993189,26.5704751955302
protein_1930,29.2962869780797,29.9149081696403,30.1075208520188,29.9965806420038,29.6139329003321,29.3538565406496,29.1230308536188,29.7763029214472
protein_1931,25.7830383047376,26.3620295319855,25.7616990799652,25.1754542875556,25.3330142257827,25.6167475569545,24.9181877759509,24.5654469228539
protein_1932,28.3413097855877,29.5465198775585,29.5435847981238,28.9281151576964,29.0936013202529,29.2365937311708,28.0849032209173,29.5968095392702
protein_1933,29.3804060970287,29.2671173129952,29.3692964661881,29.1973641626265,28.9286892284426,28.9588095442799,28.9758916307765,28.6994960557492
protein_1934,28.6450165478937,28.9182427003933,28.6245305602899,28.3721561287486,28.4067468916177,28.4837384333061,28.5756883620455,28.9653358808087
protein_1935,31.8815519730489,32.3046879513334,32.6069533897168,32.4420387897287,32.2074742755212,32.5239498507474,31.9008475158129,31.9067383135854
protein_1937,27.0263724427594,27.1166744583763,27.2432175849344,26.8394903600224,27.2927588929473,27.0992321999731,26.9482223371522,26.6819866439492
protein_1938,29.2333413193935,30.1364544324398,29.8814388633269,29.2508000626061,29.8923340425007,29.9544253479658,29.4895538117613,29.3667499320814
protein_1940,29.1695067615951,29.7375991391563,29.8195811938495,29.4989571179495,29.5305949125968,29.598868511451,29.3881372665022,29.4352199833733
protein_1941,32.2715092839218,32.6743596620641,32.7866465248969,32.63605973581,32.3284992526019,32.3569437493436,32.0652313374104,32.3682772863206
protein_1945,25.9355857815919,24.9596246462356,25.1437722852098,28.3644433575016,29.0891709232681,29.2863388583815,29.4384106904932,28.1429232355813
protein_1946,27.2172637208818,28.4057726780545,28.471391860235,28.650340520634,28.8862125268406,28.3942616130293,28.1458988022167,28.0951806451793
protein_1947,26.1720406765932,27.0106833826443,27.286082202092,27.4979324854168,29.1567037868651,26.4868799243406,28.1091879919618,26.9219578124234
protein_1948,27.8513192408876,27.3507752420421,24.8158016268931,27.945964679859,27.5099364665679,27.9375280222678,27.2933119944061,28.8414240529336
protein_1949,27.6831626009314,25.9399492377825,27.3406589481464,27.6244213793888,27.5498757038089,27.9126559579806,26.9625392429408,26.7148093852492
protein_1950,33.5496666455274,34.1955570956729,34.0108620361996,33.8287580566081,33.9084479494184,33.6164942525836,34.0481618140255,33.6146602105008
protein_1952,34.189571735094,34.4940512926038,34.6925232963984,34.6912855902833,34.6137024060658,34.7136050477357,33.9398787440029,34.3839614871756
protein_1953,34.3489680914679,34.4918068051347,34.6621230891946,34.6112850695229,34.6191928162476,34.5517814121093,34.2904158142887,33.6461417484694
protein_1954,34.9479211800665,34.9885660383266,35.2532340196055,35.0773719466958,35.0459126466853,35.0286668055768,34.842457157523,34.1936354606395
protein_1955,27.3334157290243,25.5962659816189,26.7138246953528,27.2939717567899,27.240735052325,25.9380071438765,27.0199854163321,24.498353017066
protein_1956,30.4365050863017,32.5340248303319,32.0823016234141,31.8662563338773,31.075115833961,31.1230204174163,31.3597554651324,31.935650409676
protein_1958,26.6072239223006,24.541358059695,24.2643319982528,25.934025513275,27.0232264170761,26.0314046932296,26.5816712508442,26.7425974064504
protein_1960,31.7819686956498,32.0310881329122,32.2778019787215,32.079273791065,32.5839336702379,32.3757394574507,32.1596187423689,31.8842672702581
protein_1961,28.0305950762564,27.5906632753895,27.5699674663371,27.7725535321964,27.8408725901496,28.0431340994281,27.5666532189782,26.2069320800171
protein_1962,32.0245118614118,32.2543956184838,32.3579957121971,32.3622684071889,32.0852770886341,31.9407004873193,31.9708751021088,32.2215468798499
protein_1966,26.2971020296362,26.025456557954,25.5274093996621,25.625684981775,26.7663891076813,25.3259657394174,26.616243590072,27.1868135531831
protein_1967,4.69036942081416,4.71041722824843,4.74197348520351,4.70063224572068,24.3906350533972,24.3086260532654,23.7461852059624,24.5043348232558
protein_1968,26.7142595807894,25.7779104325518,25.8143927449053,25.5523528618656,26.9328071030424,25.8166780859735,26.5313744103234,27.2633887836249
protein_1969,26.922809004468,26.5930288095109,26.4084495725157,26.3997247673694,27.3832587341548,27.3416675623556,27.6995730802914,27.8001176002755
protein_1970,26.1508271713322,26.2779801382013,26.2792176223128,26.0571127308524,26.7035180086816,27.193791157026,25.937290811439,24.8032440371887
protein_1974,27.7035816334383,28.2348416009877,27.1960769279641,27.7961671630084,28.4092216304346,28.1701101845258,28.4808397341278,28.1663904324841
protein_1976,28.9985064385795,28.9856397663671,29.0858793414814,28.9802989365584,27.9641244572144,28.5839895112952,28.8042858132298,28.6110339823242
protein_1977,27.4003799986623,27.7962922179854,28.1212065285931,27.9880089387974,28.5832703474045,28.2739784487266,28.4285322353255,28.0161588090722
protein_1978,30.2301562057264,30.5888621386952,31.0866090195081,30.3917978368534,30.5104948164556,30.6816637867079,30.1342829588261,30.6859465803562
protein_1979,29.8914632283596,29.4931375955037,29.2828514829602,29.739123265034,29.7926107963323,29.5022831125076,29.9910883229983,29.1106975903771
protein_1980,25.8400176458895,24.1622704961519,24.8235212746365,25.4549589115753,25.7929365647486,26.0871871168054,25.8651650657479,25.6243381770798
protein_1981,30.1870850438017,30.3724977369856,30.391266740145,30.3057301951385,30.4793680915233,30.3878460603073,30.0147293916982,30.4438961889471
protein_1982,25.2194848408076,24.768231776629,25.1172602546612,24.4647744586335,26.0301164568995,24.9525641974735,24.4751046222221,25.8174214578142
protein_1983,30.8570976148408,31.0096842815766,31.2988134342872,30.9554810639808,31.0909784345184,30.9010942973719,30.6159860010607,31.0833128607704
